City,DateTime,Temperature,Precipitation,Surface_Runoff
Paro,13-03-2005 06:00,26.89786174,9.194821121,5.92393018
Paro,13-03-2005 09:00,31.40626556,8.238900669,25.03106841
Paro,13-03-2005 12:00,30.91018542,8.69971624,16.79436838
Paro,13-03-2005 15:00,14.87547528,18.58799783,41.41254209
Paro,13-03-2005 18:00,12.23310234,6.516617969,45.19398748
Paro,13-03-2005 21:00,13.39082939,19.8904581,38.22546455
Paro,14-03-2005 00:00,6.92217608,4.0412417,21.1329788
Paro,14-03-2005 03:00,28.02399485,0.731048479,49.91131263
Paro,14-03-2005 06:00,6.722763168,17.22654182,35.36936608
Paro,14-03-2005 09:00,9.523069004,17.00097272,29.80582414
Paro,14-03-2005 12:00,26.37588418,16.50423647,23.75085668
Paro,14-03-2005 15:00,12.05086677,7.798370606,16.43977967
Paro,14-03-2005 18:00,9.917897275,0.855648736,34.14112201
Paro,14-03-2005 21:00,14.39832433,11.05686029,17.59078878
Paro,15-03-2005 00:00,19.4521498,8.501549473,9.233757544
Paro,15-03-2005 03:00,9.81317355,1.162297274,15.00050318
Paro,15-03-2005 06:00,10.340968,12.46005985,22.34589645
Paro,15-03-2005 09:00,13.66590827,14.01954389,16.05644251
Paro,15-03-2005 12:00,26.36039115,18.7556014,19.90601219
Paro,15-03-2005 15:00,12.20287801,11.0891219,36.68111129
Paro,15-03-2005 18:00,11.72284543,0.160853047,27.79377139
Paro,15-03-2005 21:00,30.85627102,12.61126546,15.84893286
Paro,16-03-2005 00:00,8.170435667,8.338099293,25.57825606
Paro,16-03-2005 03:00,11.0709869,18.94364371,19.39024465
Paro,16-03-2005 06:00,22.50292671,10.61006566,33.98588
Paro,16-03-2005 09:00,33.45954039,5.452435734,25.23330016
Paro,16-03-2005 12:00,25.61124818,14.36468857,7.868948425
Paro,16-03-2005 15:00,15.76010562,3.768241384,30.28371511
Paro,16-03-2005 18:00,23.37970032,8.578448706,29.97247993
Paro,16-03-2005 21:00,12.6897158,0.71562849,22.10606099
Paro,17-03-2005 00:00,20.62917188,4.120460335,10.67404958
Paro,17-03-2005 03:00,6.609899964,6.790022916,14.39153971
Paro,17-03-2005 06:00,14.23094367,1.562613237,41.64921983
Paro,17-03-2005 09:00,20.49781044,19.82506269,40.71906977
Paro,17-03-2005 12:00,10.8959639,15.84326293,13.98276665
Paro,17-03-2005 15:00,8.875654158,1.437242298,46.52804745
Paro,17-03-2005 18:00,6.814109921,8.101504375,3.585685892
Paro,17-03-2005 21:00,5.000015565,3.798773104,45.42193903
Paro,18-03-2005 00:00,26.88020162,17.61380142,11.6520984
Paro,18-03-2005 03:00,10.6511582,1.600553985,18.64421086
Paro,18-03-2005 06:00,17.13206126,19.20825773,14.84388475
Paro,18-03-2005 09:00,8.539325708,14.14506084,11.67492481
Paro,18-03-2005 12:00,20.27360562,12.58072624,31.61444769
Paro,18-03-2005 15:00,24.58624304,8.103227506,38.91545482
Paro,18-03-2005 18:00,26.94443669,18.49695485,13.55638611
Paro,18-03-2005 21:00,15.51436404,10.58126483,48.10409435
Paro,19-03-2005 00:00,23.5650618,5.956030859,18.06426549
Paro,19-03-2005 03:00,17.58646985,7.1898145,6.098082467
Paro,19-03-2005 06:00,13.67657872,13.50132433,24.9546658
Paro,19-03-2005 09:00,16.29484033,6.810715905,11.85067555
Paro,19-03-2005 12:00,8.762932973,9.492506747,47.69871836
Paro,19-03-2005 15:00,25.77298768,18.37716907,16.70910963
Paro,19-03-2005 18:00,10.64562859,3.141005463,29.9408162
Paro,19-03-2005 21:00,14.61366183,2.307717477,37.71319045
Paro,20-03-2005 00:00,32.5547907,16.05264983,1.281472353
Paro,20-03-2005 03:00,19.59087149,13.72285798,28.6930079
Paro,20-03-2005 06:00,15.19061994,5.511853357,3.29786737
Paro,20-03-2005 09:00,10.46453111,6.102479199,38.82033714
Paro,20-03-2005 12:00,6.691268344,13.88338201,5.994824611
Paro,20-03-2005 15:00,21.61988855,10.57217793,32.36149229
Paro,20-03-2005 18:00,24.42563806,10.46584264,48.32369492
Paro,20-03-2005 21:00,23.99239443,8.050386617,17.95456511
Paro,21-03-2005 00:00,19.02834588,5.176174934,7.722372822
Paro,21-03-2005 03:00,12.44423823,14.59163503,37.14594562
Paro,21-03-2005 06:00,5.938042144,19.53720989,32.37466735
Paro,21-03-2005 09:00,27.75915418,16.49568899,25.03874351
Paro,21-03-2005 12:00,23.05669729,0.925522914,15.62853688
Paro,21-03-2005 15:00,31.80715521,17.25391519,35.60706047
Paro,21-03-2005 18:00,17.64494291,17.03935439,15.64442191
Paro,21-03-2005 21:00,28.83777379,17.63504285,25.06958154
Paro,22-03-2005 00:00,16.59463628,19.03975971,29.90405627
Paro,22-03-2005 03:00,10.4198492,6.044381325,8.297895946
Paro,22-03-2005 06:00,25.17999628,17.40343441,4.886745667
Paro,22-03-2005 09:00,6.352602222,1.762877107,26.35724645
Paro,22-03-2005 12:00,26.64873257,16.57320016,26.41308512
Paro,22-03-2005 15:00,34.17860295,16.37443336,38.22182885
Paro,22-03-2005 18:00,25.65613429,14.92315223,8.962422584
Paro,22-03-2005 21:00,19.430164,14.5338858,14.93426235
Paro,23-03-2005 00:00,14.84347308,18.42736604,23.45998916
Paro,23-03-2005 03:00,6.322408806,17.58584492,18.79960523
Paro,23-03-2005 06:00,11.27894071,11.87087926,29.39809214
Paro,23-03-2005 09:00,9.717962281,18.00022189,3.320701892
Paro,23-03-2005 12:00,12.7885714,10.13612822,19.67872081
Paro,23-03-2005 15:00,9.151230355,1.479325356,5.462619658
Paro,23-03-2005 18:00,34.16301486,3.728776202,19.63965076
Paro,23-03-2005 21:00,19.77594011,3.076094259,10.43362592
Paro,24-03-2005 00:00,8.820270446,6.870985108,12.90825432
Paro,24-03-2005 03:00,22.10235497,17.46259572,8.70342303
Paro,24-03-2005 06:00,7.787266579,7.965335848,11.13846527
Paro,24-03-2005 09:00,30.5454313,3.659619085,23.60702952
Paro,24-03-2005 12:00,15.13874893,10.24759734,46.8946439
Paro,24-03-2005 15:00,33.62469503,10.60339375,2.429406024
Paro,24-03-2005 18:00,28.92826342,2.328136762,32.72730956
Paro,24-03-2005 21:00,17.84025122,2.32716741,17.88044861
Paro,25-03-2005 00:00,26.10632987,13.65543126,17.21323787
Paro,25-03-2005 03:00,5.275974585,3.691776331,23.95904494
Paro,25-03-2005 06:00,31.38281124,12.85101039,48.47315454
Paro,25-03-2005 09:00,16.62045026,9.208854096,47.05673376
Paro,25-03-2005 12:00,25.21049002,11.74657554,2.162494696
Paro,25-03-2005 15:00,10.11504641,2.670201342,8.308515779
Paro,25-03-2005 18:00,11.62147129,5.107532666,24.84173206
Paro,25-03-2005 21:00,11.2424959,12.6072611,41.74727838
Paro,26-03-2005 00:00,7.645078254,17.88878162,12.24745097
Paro,26-03-2005 03:00,25.83304462,18.86482747,42.93712562
Paro,26-03-2005 06:00,16.59740219,16.39773631,24.92891351
Paro,26-03-2005 09:00,30.49791647,4.079555018,4.089096081
Paro,26-03-2005 12:00,24.34330583,7.961223593,30.19215553
Paro,26-03-2005 15:00,7.331121978,15.02571428,5.120658328
Paro,26-03-2005 18:00,11.28869921,1.162744547,48.73345891
Paro,26-03-2005 21:00,13.5189345,14.87250318,4.854478617
Paro,27-03-2005 00:00,11.79690759,12.07254756,47.04750635
Paro,27-03-2005 03:00,11.00113407,2.837064831,17.61187647
Paro,27-03-2005 06:00,29.70718365,3.328860221,7.55702407
Paro,27-03-2005 09:00,6.314355279,17.27517787,7.406586449
Paro,27-03-2005 12:00,8.066484321,4.105476415,47.21739
Paro,27-03-2005 15:00,18.52614316,7.756671007,32.87040109
Paro,27-03-2005 18:00,31.72696627,6.519995569,32.86895406
Paro,27-03-2005 21:00,29.21797475,2.758452789,22.8936425
Paro,28-03-2005 00:00,31.4668077,11.88186556,40.7307457
Paro,28-03-2005 03:00,9.19502114,6.481330654,4.020242256
Paro,28-03-2005 06:00,13.66235469,8.291451771,33.98366293
Paro,28-03-2005 09:00,24.79357381,0.828741864,18.10490649
Paro,28-03-2005 12:00,21.55918627,2.314186422,44.437283
Paro,28-03-2005 15:00,6.370136857,15.98853747,12.35143306
Paro,28-03-2005 18:00,22.59027085,11.48369825,14.99297284
Paro,28-03-2005 21:00,23.36942064,18.6568517,48.17682309
Paro,29-03-2005 00:00,16.20408243,18.67523626,2.323747571
Paro,29-03-2005 03:00,5.702525539,2.974667836,49.56886466
Paro,29-03-2005 06:00,30.15235745,10.34715358,13.06007971
Paro,29-03-2005 09:00,17.26393076,14.09360435,34.24221365
Paro,29-03-2005 12:00,19.78225974,1.248776452,1.982672532
Paro,29-03-2005 15:00,11.70520135,3.091997357,37.75562507
Paro,29-03-2005 18:00,6.916444846,2.609627238,41.0924748
Paro,29-03-2005 21:00,6.111362649,13.01660253,11.43510267
Paro,30-03-2005 00:00,7.576840174,10.31522305,1.470053278
Paro,30-03-2005 03:00,9.799744736,4.830201994,39.20897268
Paro,30-03-2005 06:00,29.90817912,3.870388793,38.45917625
Paro,30-03-2005 09:00,5.240997666,17.34248329,30.85583346
Paro,30-03-2005 12:00,22.97758015,5.281734004,30.79740336
Paro,30-03-2005 15:00,16.74917544,19.25759798,19.36008731
Paro,30-03-2005 18:00,23.73475679,1.828902394,10.44542588
Paro,30-03-2005 21:00,13.08104276,19.85854462,42.05359949
Paro,31-03-2005 00:00,27.97031662,3.593676412,25.96953757
Paro,31-03-2005 03:00,30.873728,18.09504428,29.97750346
Paro,31-03-2005 06:00,12.59101854,18.4830029,22.8357971
Paro,31-03-2005 09:00,24.50361033,12.02504104,10.27656476
Paro,31-03-2005 12:00,8.520687641,8.342838462,41.26024959
Paro,31-03-2005 15:00,7.503260512,0.961108467,34.4263173
Paro,31-03-2005 18:00,24.29781807,0.411580611,32.38549733
Paro,31-03-2005 21:00,32.79913208,14.35723314,21.10190055
Paro,01-04-2005 00:00,23.38574,13.04972451,24.16001945
Paro,01-04-2005 03:00,27.99567666,0.209081657,5.1034623
Paro,01-04-2005 06:00,11.80926385,18.90431381,38.82189546
Paro,01-04-2005 09:00,19.50419697,11.96607834,43.15594662
Paro,01-04-2005 12:00,6.385475638,0.379441129,14.2448385
Paro,01-04-2005 15:00,18.24122548,18.21335428,42.34528943
Paro,01-04-2005 18:00,12.47482696,9.49768273,2.318998099
Paro,01-04-2005 21:00,20.31280998,7.555707978,22.82749094
Paro,02-04-2005 00:00,9.020759919,19.09483323,28.93916354
Paro,02-04-2005 03:00,8.682236725,18.21678745,28.35457542
Paro,02-04-2005 06:00,17.80407206,4.395437695,16.12475461
Paro,02-04-2005 09:00,22.93369125,11.28013385,49.04013994
Paro,02-04-2005 12:00,32.77964468,14.35624175,3.083527913
Paro,02-04-2005 15:00,26.77508544,4.435007012,9.386835361
Paro,02-04-2005 18:00,10.0585443,4.522190467,4.185018992
Paro,02-04-2005 21:00,28.40043691,4.940338666,24.17141683
Paro,03-04-2005 00:00,5.457855602,12.38459874,31.14603954
Paro,03-04-2005 03:00,20.27949595,15.14598393,25.97892732
Paro,03-04-2005 06:00,15.84749635,9.735563314,13.50111674
Paro,03-04-2005 09:00,5.330080228,7.264151734,3.208444884
Paro,03-04-2005 12:00,9.898497517,10.21183702,17.16480621
Paro,03-04-2005 15:00,17.69946188,2.833284731,19.55276329
Paro,03-04-2005 18:00,6.292439776,1.094999118,12.48213571
Paro,03-04-2005 21:00,19.77906603,4.229611602,16.43170729
Paro,04-04-2005 00:00,21.09013505,15.64324668,40.84412533
Paro,04-04-2005 03:00,18.23745181,7.72121141,33.60384638
Paro,04-04-2005 06:00,27.69729554,1.019110792,33.97312103
Paro,04-04-2005 09:00,5.895675685,2.507182387,32.4974233
Paro,04-04-2005 12:00,23.51304491,5.015439935,26.98925303
Paro,04-04-2005 15:00,6.510920164,17.63065246,41.19835358
Paro,04-04-2005 18:00,18.88156374,12.43753896,30.35935145
Paro,04-04-2005 21:00,27.19676646,11.05312904,23.87581777
Paro,05-04-2005 00:00,32.25361299,7.403239408,11.44364255
Paro,05-04-2005 03:00,20.20663133,7.818168415,33.16089696
Paro,05-04-2005 06:00,21.90660559,13.57115972,4.316335796
Paro,05-04-2005 09:00,32.92089542,11.75550952,16.55802602
Paro,05-04-2005 12:00,12.49632864,17.77623393,12.8516106
Paro,05-04-2005 15:00,16.64958447,6.723873984,17.26768068
Paro,05-04-2005 18:00,8.122615975,11.0679705,14.02901658
Paro,05-04-2005 21:00,27.98980781,7.890716771,28.07764463
Paro,06-04-2005 00:00,30.78013786,11.57775437,10.71217356
Paro,06-04-2005 03:00,29.71839345,0.760920887,23.56722824
Paro,06-04-2005 06:00,31.51111685,7.979924184,22.65118158
Paro,06-04-2005 09:00,12.10361786,7.924538286,32.44238522
Paro,06-04-2005 12:00,7.978435504,15.41861963,8.164325115
Paro,06-04-2005 15:00,27.27216687,17.56366432,30.45035871
Paro,06-04-2005 18:00,22.12602505,10.37477631,12.32118346
Paro,06-04-2005 21:00,33.65474074,14.45412451,16.12826275
Paro,07-04-2005 00:00,25.70474199,8.943634083,39.31983805
Paro,07-04-2005 03:00,24.03166145,19.87951093,31.59861002
Paro,07-04-2005 06:00,7.757348352,11.34733484,25.33609443
Paro,07-04-2005 09:00,17.20897124,9.373139744,2.633145495
Paro,07-04-2005 12:00,18.71054492,9.824906709,14.48468883
Paro,07-04-2005 15:00,11.03198611,19.80496156,8.975330139
Paro,07-04-2005 18:00,19.54384366,3.840940261,31.62750404
Paro,07-04-2005 21:00,25.13742816,14.27001414,38.11037846
Paro,08-04-2005 00:00,18.72330942,18.01962199,4.696275257
Paro,08-04-2005 03:00,13.46626053,17.49379482,12.90972294
Paro,08-04-2005 06:00,14.69186749,12.45014275,38.79126253
Paro,08-04-2005 09:00,25.03137879,11.52639989,42.59340208
Paro,08-04-2005 12:00,17.65790775,6.479525111,19.03569302
Paro,08-04-2005 15:00,7.5477654,5.813880697,47.64444924
Paro,08-04-2005 18:00,6.949960109,14.26991309,31.38219202
Paro,08-04-2005 21:00,33.23773394,6.153366272,11.9162926
Paro,09-04-2005 00:00,26.14596395,12.16563418,47.87413975
Paro,09-04-2005 03:00,33.02727253,9.411201523,1.078774204
Paro,09-04-2005 06:00,17.61459196,13.19343108,40.68473091
Paro,09-04-2005 09:00,9.667148795,8.831974137,41.06666413
Paro,09-04-2005 12:00,10.65894953,10.5781339,10.76607347
Paro,09-04-2005 15:00,7.070301923,3.830228537,26.56595498
Paro,09-04-2005 18:00,20.91285298,9.059916301,18.12643377
Paro,09-04-2005 21:00,12.13665086,0.279963146,1.201187078
Paro,10-04-2005 00:00,17.81495949,10.91206659,28.83069941
Paro,10-04-2005 03:00,25.64246916,11.62152153,31.73660127
Paro,10-04-2005 06:00,29.18182642,11.55986851,37.62046744
Paro,10-04-2005 09:00,15.48993689,17.09763484,17.72835037
Paro,10-04-2005 12:00,5.14791552,11.14850398,41.82016138
Paro,10-04-2005 15:00,22.02861635,10.70729267,36.44264682
Paro,10-04-2005 18:00,14.18200544,11.20724276,9.807334852
Paro,10-04-2005 21:00,20.90855612,4.549023961,5.198513204
Paro,11-04-2005 00:00,7.271444893,4.912297459,46.66543566
Paro,11-04-2005 03:00,26.94176844,2.458441343,35.6332193
Paro,11-04-2005 06:00,30.44657355,16.26245012,16.47985933
Paro,11-04-2005 09:00,23.60831919,5.294039499,46.37337126
Paro,11-04-2005 12:00,16.92565654,13.61274789,6.175113392
Paro,11-04-2005 15:00,33.74213598,12.5292955,15.28884563
Paro,11-04-2005 18:00,14.36124849,6.116374351,9.687390273
Paro,11-04-2005 21:00,24.7107172,2.771783789,47.45441987
Paro,12-04-2005 00:00,9.305140919,13.08479372,19.78995488
Paro,12-04-2005 03:00,33.14188007,15.34731071,49.84409328
Paro,12-04-2005 06:00,8.066821114,12.53521158,48.21593946
Paro,12-04-2005 09:00,24.36928647,5.616728052,37.1843128
Paro,12-04-2005 12:00,16.63927128,3.096746822,19.16989749
Paro,12-04-2005 15:00,19.61374442,2.966277564,36.61793646
Paro,12-04-2005 18:00,23.83393059,11.36266645,11.15876853
Paro,12-04-2005 21:00,28.18036934,19.89035977,14.09704188
Paro,13-04-2005 00:00,6.948528528,9.253852543,46.7237051
Paro,13-04-2005 03:00,34.14358256,16.31933922,35.63237472
Paro,13-04-2005 06:00,31.67549896,11.40262184,29.18949671
Paro,13-04-2005 09:00,15.48332201,6.389945769,41.93441883
Paro,13-04-2005 12:00,33.77013349,14.26083916,26.53564266
Paro,13-04-2005 15:00,21.14263881,4.588397879,34.72836752
Paro,13-04-2005 18:00,33.1618892,2.471147177,31.31301969
Paro,13-04-2005 21:00,5.2051186,11.73740465,16.53612573
Paro,14-04-2005 00:00,33.24351445,1.040872652,14.76876522
Paro,14-04-2005 03:00,25.82167082,1.069817701,31.27791069
Paro,14-04-2005 06:00,15.93478611,7.134321178,34.93043647
Paro,14-04-2005 09:00,27.90825062,8.771923759,33.80520485
Paro,14-04-2005 12:00,6.863606261,13.25311808,8.778372955
Paro,14-04-2005 15:00,28.16980157,18.9854682,20.75178261
Paro,14-04-2005 18:00,27.57998821,1.988849643,26.91043906
Paro,14-04-2005 21:00,12.44151647,0.283268402,23.43633676
Paro,15-04-2005 00:00,11.05238855,18.91028759,10.23421621
Paro,15-04-2005 03:00,12.69253026,17.7526383,19.00247191
Paro,15-04-2005 06:00,30.8373334,3.378703341,33.94772582
Paro,15-04-2005 09:00,30.60772064,15.41593785,42.86240583
Paro,15-04-2005 12:00,8.141010098,13.17033044,31.67829647
Paro,15-04-2005 15:00,21.88324763,12.86423866,23.18826732
Paro,15-04-2005 18:00,13.76260832,19.83301068,49.55334019
Paro,15-04-2005 21:00,8.211289629,2.919175289,29.86409623
Paro,16-04-2005 00:00,28.27089821,15.95129982,18.3893373
Paro,16-04-2005 03:00,23.71297162,16.72199601,6.957311644
Paro,16-04-2005 06:00,33.60665321,8.190106208,3.480300558
Paro,16-04-2005 09:00,29.96868781,8.107585068,41.39396568
Paro,16-04-2005 12:00,29.25776158,19.78298511,15.53229147
Paro,16-04-2005 15:00,13.34183977,5.866145529,29.41834435
Paro,16-04-2005 18:00,6.339480876,18.04256144,33.56474378
Paro,16-04-2005 21:00,5.491420098,17.374251,48.67614071
Paro,17-04-2005 00:00,17.23353151,19.67408802,14.55187995
Paro,17-04-2005 03:00,25.00972543,9.333594842,2.674968543
Paro,17-04-2005 06:00,13.96842868,6.497423213,33.13727312
Paro,17-04-2005 09:00,17.51989162,8.72628339,24.66024476
Paro,17-04-2005 12:00,19.94944451,8.475391712,35.08234851
Paro,17-04-2005 15:00,29.27702549,17.15282948,27.76587761
Paro,17-04-2005 18:00,8.436797046,0.834338922,41.17661578
Paro,17-04-2005 21:00,10.33957439,12.26590917,20.41826685
Paro,18-04-2005 00:00,32.95801111,16.74408322,4.297874117
Paro,18-04-2005 03:00,14.21163962,17.45551262,16.24256775
Paro,18-04-2005 06:00,10.06347073,8.724879295,43.00429426
Paro,18-04-2005 09:00,6.158271062,0.720436577,39.95998395
Paro,18-04-2005 12:00,8.146923112,14.71624411,11.3653468
Paro,18-04-2005 15:00,11.99685579,2.147779245,2.347923259
Paro,18-04-2005 18:00,22.64716296,9.261503527,42.86063475
Paro,18-04-2005 21:00,7.18989582,1.599959276,26.5993964
Paro,19-04-2005 00:00,7.864119621,5.178157672,24.6124006
Paro,19-04-2005 03:00,18.84394791,5.871194538,8.847253978
Paro,19-04-2005 06:00,27.49113594,2.722745587,23.67072264
Paro,19-04-2005 09:00,29.26845354,14.90009762,26.49073375
Paro,19-04-2005 12:00,9.323121492,17.54119589,43.30684182
Paro,19-04-2005 15:00,27.36870554,5.774920839,30.23658681
Paro,19-04-2005 18:00,14.58384741,17.95560209,45.36589301
Paro,19-04-2005 21:00,26.10556186,13.62525362,47.28799718
Paro,20-04-2005 00:00,9.965690347,16.39917846,30.42694657
Paro,20-04-2005 03:00,30.40383409,6.546573282,19.85344826
Paro,20-04-2005 06:00,27.14744515,9.612711344,13.36695509
Paro,20-04-2005 09:00,13.43028341,8.635865175,15.60184103
Paro,20-04-2005 12:00,32.74704037,8.840201979,23.89369255
Paro,20-04-2005 15:00,32.20606962,15.64094251,38.47845809
Paro,20-04-2005 18:00,29.92574127,17.56527663,4.714207264
Paro,20-04-2005 21:00,8.62830729,18.08158753,37.06911015
Paro,21-04-2005 00:00,9.438470569,8.847483527,29.016636
Paro,21-04-2005 03:00,10.71870816,15.79580721,43.63554053
Paro,21-04-2005 06:00,25.8712961,17.23895468,4.814108622
Paro,21-04-2005 09:00,33.78909835,9.857425791,17.72856382
Paro,21-04-2005 12:00,32.96748665,13.75041952,12.0522482
Paro,21-04-2005 15:00,11.09834743,1.760621998,29.17205949
Paro,21-04-2005 18:00,5.693488137,19.62302663,20.38777437
Paro,21-04-2005 21:00,7.982090183,9.876176327,13.35293932
Paro,22-04-2005 00:00,8.643769943,12.94669209,43.8332595
Paro,22-04-2005 03:00,9.702088274,12.11536118,7.185618515
Paro,22-04-2005 06:00,28.18603685,16.14101471,30.49264606
Paro,22-04-2005 09:00,20.98999998,7.456761088,16.21530686
Paro,22-04-2005 12:00,8.358181269,7.740506246,45.18467522
Paro,22-04-2005 15:00,19.22861886,11.92635362,46.60551042
Paro,22-04-2005 18:00,30.72033447,7.38213781,26.18089358
Paro,22-04-2005 21:00,20.46576945,0.933418737,31.5161265
Paro,23-04-2005 00:00,10.87774584,6.319493282,5.414196941
Paro,23-04-2005 03:00,13.14942579,15.32468768,49.44991909
Paro,23-04-2005 06:00,16.31281579,10.54551209,28.49504615
Paro,23-04-2005 09:00,8.803604337,11.36365005,39.97172358
Paro,23-04-2005 12:00,31.67634571,5.635335202,2.716326342
Paro,23-04-2005 15:00,29.83320372,9.360330738,39.57613501
Paro,23-04-2005 18:00,13.04568427,7.893187357,33.65997569
Paro,23-04-2005 21:00,15.13787368,7.758551163,46.22944888
Paro,24-04-2005 00:00,19.44587806,0.496065124,9.576596874
Paro,24-04-2005 03:00,25.36907937,16.07042249,6.204794844
Paro,24-04-2005 06:00,22.03448764,14.36442622,46.66881625
Paro,24-04-2005 09:00,19.67082403,3.391461263,26.26026276
Paro,24-04-2005 12:00,22.14754077,0.938958362,7.523483455
Paro,24-04-2005 15:00,19.52791786,17.75382736,1.942352159
Paro,24-04-2005 18:00,22.11653975,7.765397255,35.28265799
Paro,24-04-2005 21:00,19.14278121,19.87826307,49.81384282
Paro,25-04-2005 00:00,13.31890944,2.968143437,6.381948414
Paro,25-04-2005 03:00,23.3978272,4.946023146,19.16289349
Paro,25-04-2005 06:00,19.58072785,5.589490771,11.14206328
Paro,25-04-2005 09:00,6.843767523,1.040225863,30.65292322
Paro,25-04-2005 12:00,31.30594942,3.889617653,34.81224641
Paro,25-04-2005 15:00,29.01904931,11.11854629,22.25665639
Paro,25-04-2005 18:00,12.73973969,5.614480229,20.75734182
Paro,25-04-2005 21:00,16.93195562,19.04983434,9.848846732
Paro,26-04-2005 00:00,8.329693597,14.59996031,47.59501739
Paro,26-04-2005 03:00,28.72764451,3.868429646,24.98242564
Paro,26-04-2005 06:00,5.017330954,4.280830433,11.70587181
Paro,26-04-2005 09:00,6.72830247,9.172919037,26.07117543
Paro,26-04-2005 12:00,6.879691968,14.47797079,30.89779448
Paro,26-04-2005 15:00,14.90250885,16.39665603,34.99916182
Paro,26-04-2005 18:00,24.61486142,2.327861101,33.40036139
Paro,26-04-2005 21:00,19.32984267,9.664633682,36.7183254
Paro,27-04-2005 00:00,23.28145407,9.344197816,37.27961474
Paro,27-04-2005 03:00,22.78596166,4.762534765,13.96219052
Paro,27-04-2005 06:00,18.97273149,2.450839828,25.70496619
Paro,27-04-2005 09:00,33.33912477,14.84303412,10.96371284
Paro,27-04-2005 12:00,24.83418925,1.380837806,44.31922345
Paro,27-04-2005 15:00,30.89607797,18.57202058,43.50207466
Paro,27-04-2005 18:00,14.77857139,16.78615227,5.181058887
Paro,27-04-2005 21:00,17.00960653,6.101038203,9.883588002
Paro,28-04-2005 00:00,25.09475078,6.218287383,18.96144437
Paro,28-04-2005 03:00,8.316596205,16.17932923,12.88329054
Paro,28-04-2005 06:00,30.89189646,13.41709447,28.24338797
Paro,28-04-2005 09:00,15.76570188,8.146683235,39.59683604
Paro,28-04-2005 12:00,18.06355982,15.36622728,45.14187474
Paro,28-04-2005 15:00,7.605389526,4.767213637,30.47306611
Paro,28-04-2005 18:00,24.54678564,6.716015689,18.41279889
Paro,28-04-2005 21:00,29.1951438,13.12583041,32.73154019
Paro,29-04-2005 00:00,26.02955183,14.49173403,37.98108827
Paro,29-04-2005 03:00,27.65628872,0.405862396,27.36240237
Paro,29-04-2005 06:00,14.30949651,18.60971725,43.374515
Paro,29-04-2005 09:00,30.21081887,0.153475054,40.31937455
Paro,29-04-2005 12:00,20.32693098,1.387004678,8.110623015
Paro,29-04-2005 15:00,20.38012957,12.53708556,8.237351872
Paro,29-04-2005 18:00,34.85121283,11.54663846,4.167519011
Paro,29-04-2005 21:00,7.302444017,10.77310879,12.22897979
Paro,30-04-2005 00:00,13.65254373,5.673369423,17.86339544
Paro,30-04-2005 03:00,15.77273307,6.687185381,7.7654713
Paro,30-04-2005 06:00,31.16997671,5.921293597,36.32858691
Paro,30-04-2005 09:00,15.87032266,6.069166079,43.35108273
Paro,30-04-2005 12:00,10.02917467,11.65890569,23.09437753
Paro,30-04-2005 15:00,23.38179838,1.097056291,30.39817303
Paro,30-04-2005 18:00,14.18224769,5.077744246,3.280209773
Paro,30-04-2005 21:00,24.09885697,5.100444751,2.570366282
Paro,01-05-2005 00:00,29.01738633,6.74154395,1.100066855
Paro,01-05-2005 03:00,23.67484439,18.45602449,45.02460285
Paro,01-05-2005 06:00,21.71139762,10.42975949,23.867247
Paro,01-05-2005 09:00,17.16881053,12.37887689,3.201394769
Paro,01-05-2005 12:00,10.04242408,13.78531871,31.12372638
Paro,01-05-2005 15:00,26.77929263,6.42401026,11.26025769
Paro,01-05-2005 18:00,18.56672508,19.51352106,4.476403595
Paro,01-05-2005 21:00,32.10503695,16.02108293,48.13026323
Paro,02-05-2005 00:00,22.025749,17.92387975,7.292238569
Paro,02-05-2005 03:00,34.03237564,3.370598437,14.50668892
Paro,02-05-2005 06:00,6.867736493,2.927258313,38.54284072
Paro,02-05-2005 09:00,6.866831742,4.163975816,7.200802581
Paro,02-05-2005 12:00,15.82243675,18.42860438,16.94762578
Paro,02-05-2005 15:00,20.50051608,1.467266728,42.35650788
Paro,02-05-2005 18:00,10.17309102,10.58485098,24.96229921
Paro,02-05-2005 21:00,5.130547275,13.10405439,5.400839378
Paro,03-05-2005 00:00,9.901206256,11.12697066,48.88557764
Paro,03-05-2005 03:00,7.600395082,8.065236118,2.926929056
Paro,03-05-2005 06:00,17.3433994,4.880282492,43.0391385
Paro,03-05-2005 09:00,7.381888001,15.15960984,23.80845298
Paro,03-05-2005 12:00,20.96212115,3.337108449,23.81885899
Paro,03-05-2005 15:00,19.4164751,4.485427893,7.43974575
Paro,03-05-2005 18:00,33.04201564,19.25883624,46.98323966
Paro,03-05-2005 21:00,26.06361972,6.626977919,22.41297583
Paro,04-05-2005 00:00,20.67615391,8.825310492,44.64277568
Paro,04-05-2005 03:00,7.532539168,15.33244831,27.89197589
Paro,04-05-2005 06:00,10.5694748,1.893130537,45.80633782
Paro,04-05-2005 09:00,18.23828132,7.382009473,3.317155775
Paro,04-05-2005 12:00,24.00369699,11.07633947,3.434596628
Paro,04-05-2005 15:00,25.03186447,4.290594091,33.66693909
Paro,04-05-2005 18:00,31.04148764,12.74868874,43.1588794
Paro,04-05-2005 21:00,22.95480293,17.48165281,30.05368649
Paro,05-05-2005 00:00,7.388923669,18.62169629,2.608615023
